  177    20     6  1.7e-15 7.0e-15 1.3e-14 1.4e-14 1.8e-14 2.2e-14 3.3e-14 6.4e-14 1.1e-13 2.7e-13 4.7e-13 9.7e-13 1.3e-12 2.9e-12
  178    20     7  3.9e-15 1.6e-14 2.8e-14 3.2e-14 3.9e-14 4.9e-14 7.3e-14 1.4e-13 2.3e-13 5.0e-13 8.2e-13 1.6e-12 2.2e-12 4.5e-12
  179    20     8  9.3e-15 3.8e-14 6.6e-14 7.5e-14 8.9e-14 1.1e-13 1.5e-13 2.5e-13 4.0e-13 7.8e-13 1.2e-12 2.1e-12 2.8e-12 5.1e-12
  180    20     9  2.3e-14 9.4e-14 1.7e-13 1.9e-13 2.2e-13 2.6e-13 3.6e-13 5.8e-13 8.7e-13 1.6e-12 2.3e-12 3.8e-12 4.9e-12 8.7e-12
  181    20    10  4.4e-14 1.8e-13 3.1e-13 3.5e-13 4.0e-13 4.6e-13 5.9e-13 8.7e-13 1.2e-12 2.0e-12 2.8e-12 4.2e-12 5.1e-12 8.1e-12
  182    20    11  1.3e-13 5.3e-13 9.3e-13 1.0e-12 1.2e-12 1.3e-12 1.7e-12 2.3e-12 3.1e-12 4.6e-12 6.1e-12 9.1e-12 1.1e-11 1.7e-11
  183    20    12  1.9e-13 7.6e-13 1.3e-12 1.5e-12 1.6e-12 1.7e-12 2.0e-12 2.5e-12 3.2e-12 4.4e-12 5.5e-12 7.1e-12 8.1e-12 1.1e-11
  184    20    13  6.6e-13 2.6e-12 4.6e-12 5.0e-12 5.4e-12 5.9e-12 6.8e-12 8.5e-12 1.0e-11 1.3e-11 1.6e-11 2.1e-11 2.5e-11 3.5e-11
  185    20    14  6.5e-13 2.6e-12 4.5e-12 4.9e-12 5.1e-12 5.3e-12 5.6e-12 6.2e-12 6.8e-12 8.3e-12 9.9e-12 1.1e-11 1.2e-11 1.6e-11
  186    20    15  2.6e-12 1.0e-11 1.8e-11 2.0e-11 2.1e-11 2.1e-11 2.3e-11 2.6e-11 2.9e-11 3.4e-11 3.8e-11 4.6e-11 5.1e-11 6.6e-11
  187    20    16  2.0e-12 7.9e-12 1.4e-11 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.6e-11 1.9e-11 2.3e-11 2.6e-11 2.8e-11 3.5e-11
  188    20    17  8.0e-12 3.2e-11 5.5e-11 5.9e-11 6.0e-11 6.1e-11 6.2e-11 6.6e-11 6.9e-11 7.5e-11 7.9e-11 8.7e-11 9.1e-11 1.0e-10
  189    20    18  7.9e-12 3.2e-11 5.5e-11 6.0e-11 6.2e-11 6.2e-11 6.2e-11 6.3e-11 6.7e-11 7.6e-11 8.6e-11 9.9e-11 1.1e-10 1.3e-10
  190    20    19  1.9e-11 7.4e-11 1.3e-10 1.3e-10 1.3e-10 1.3e-10 1.3e-10 1.3e-10 1.3e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10
  191    21     1  1.1e-19 3.1e-18 9.2e-18 1.4e-17 2.3e-17 4.1e-17 9.4e-17 3.4e-16 1.0e-15 5.0e-15 1.4e-14 5.6e-14 1.0e-13 4.2e-13
  192    21     2  5.5e-19 1.5e-17 4.6e-17 6.6e-17 1.1e-16 1.8e-16 4.0e-16 1.3e-15 3.7e-15 1.8e-14 4.8e-14 1.7e-13 3.0e-13 1.1e-12
  193    21     3  2.1e-18 5.8e-17 1.7e-16 2.4e-16 4.0e-16 6.3e-16 1.3e-15 3.8e-15 9.6e-15 3.9e-14 9.8e-14 3.1e-13 5.1e-13 1.6e-12
  194    21     4  5.9e-18 1.6e-16 4.8e-16 6.8e-16 1.1e-15 1.7e-15 3.2e-15 9.0e-15 2.1e-14 7.9e-14 1.8e-13 5.1e-13 8.1e-13 2.4e-12
  195    21     5  1.9e-17 5.4e-16 1.6e-15 2.2e-15 3.3e-15 4.8e-15 8.7e-15 2.1e-14 4.6e-14 1.5e-13 3.2e-13 8.0e-13 1.2e-12 3.1e-12
  196    21     6  4.4e-17 1.2e-15 3.6e-15 5.0e-15 7.6e-15 1.1e-14 1.9e-14 4.6e-14 9.5e-14 2.8e-13 5.5e-13 1.3e-12 1.8e-12 4.5e-12
  197    21     7  1.2e-16 3.4e-15 9.7e-15 1.3e-14 1.9e-14 2.7e-14 4.5e-14 9.6e-14 1.8e-13 4.9e-13 9.1e-13 1.9e-12 2.6e-12 5.7e-12
  198    21     8  2.7e-16 7.7e-15 2.2e-14 3.1e-14 4.4e-14 6.2e-14 1.0e-13 2.1e-13 3.7e-13 8.8e-13 1.5e-12 2.9e-12 4.0e-12 8.2e-12
  199    21     9  6.0e-16 1.7e-14 4.9e-14 6.6e-14 9.4e-14 1.3e-13 2.0e-13 3.7e-13 6.4e-13 1.4e-12 2.4e-12 4.2e-12 5.4e-12 1.0e-11
  200    21    10  1.6e-15 4.4e-14 1.3e-13 1.7e-13 2.4e-13 3.2e-13 4.7e-13 8.3e-13 1.3e-12 2.6e-12 3.9e-12 6.6e-12 8.4e-12 1.5e-11
  201    21    11  2.7e-15 7.6e-14 2.2e-13 2.9e-13 4.0e-13 5.2e-13 7.5e-13 1.3e-12 2.0e-12 3.7e-12 5.6e-12 8.4e-12 1.0e-11 1.6e-11
  202    21    12  8.5e-15 2.4e-13 6.8e-13 9.0e-13 1.2e-12 1.5e-12 2.0e-12 3.1e-12 4.4e-12 7.2e-12 9.7e-12 1.4e-11 1.7e-11 2.8e-11
  203    21    13  1.1e-14 3.0e-13 8.5e-13 1.1e-12 1.5e-12 1.9e-12 2.5e-12 3.7e-12 5.2e-12 8.4e-12 1.1e-11 1.5e-11 1.7e-11 2.3e-11
  204    21    14  4.0e-14 1.1e-12 3.2e-12 4.2e-12 5.3e-12 6.3e-12 7.9e-12 1.1e-11 1.4e-11 1.9e-11 2.4e-11 3.1e-11 3.6e-11 5.1e-11
  205    21    15  3.5e-14 9.7e-13 2.7e-12 3.6e-12 4.6e-12 5.4e-12 6.7e-12 8.9e-12 1.1e-11 1.6e-11 2.0e-11 2.3e-11 2.5e-11 3.1e-11
  206    21    16  1.6e-13 4.5e-12 1.3e-11 1.6e-11 2.0e-11 2.3e-11 2.7e-11 3.3e-11 3.8e-11 4.8e-11 5.5e-11 6.6e-11 7.3e-11 9.4e-11
  207    21    17  9.6e-14 2.7e-12 7.5e-12 9.7e-12 1.2e-11 1.3e-11 1.5e-11 1.9e-11 2.2e-11 2.7e-11 3.2e-11 3.7e-11 4.0e-11 4.9e-11
  208    21    18  5.4e-13 1.5e-11 4.2e-11 5.4e-11 6.4e-11 7.0e-11 7.7e-11 8.7e-11 9.6e-11 1.1e-10 1.2e-10 1.3e-10 1.4e-10 1.6e-10
  209    21    19  3.8e-13 1.1e-11 3.0e-11 3.8e-11 4.5e-11 4.8e-11 5.2e-11 5.8e-11 6.3e-11 7.2e-11 7.9e-11 9.2e-11 9.8e-11 1.2e-10
  210    21    20  1.5e-12 4.1e-11 1.1e-10 1.4e-10 1.6e-10 1.7e-10 1.8e-10 1.9e-10 1.9e-10 2.1e-10 2.1e-10 2.1e-10 2.1e-10 2.0e-10
!NOTES:
!Energy levels, transition frequencies and Einstein A coefficients taken from CDMS
